# stream_temperature.csv
# Elk Fork Creek - Daily Water Temperature from Two Monitoring Stations
# Columns:
#   date: Date of measurement (YYYY-MM-DD)
#   station: Station identifier (upstream or downstream)
#   daily_mean_temp_c: Daily mean water temperature in degrees Celsius
#   daily_max_temp_c: Daily maximum water temperature in degrees Celsius
# Units: temperature in Celsius
# Missing values coded as NA
# Temperature loggers deployed May through October each year
date,station,daily_mean_temp_c,daily_max_temp_c
2024-09-03,downstream,13.9,17.3
2024-09-04,downstream,14.4,17.7
2024-09-05,downstream,17.7,20.0
2024-09-06,downstream,14.8,19.1
2024-09-07,downstream,16.1,17.7
2024-09-08,downstream,12.8,14.9
2024-09-09,downstream,15.0,16.6
2024-09-10,downstream,13.5,15.7
2024-09-11,downstream,14.0,16.5
2024-09-12,downstream,14.3,17.4
2024-09-13,downstream,14.0,16.6
2024-09-14,downstream,14.1,18.4
2024-09-15,downstream,11.8,15.7
2024-09-16,downstream,14.3,17.6
2024-09-17,downstream,13.4,17.5
2024-09-18,downstream,14.1,17.6
2024-09-19,downstream,12.0,16.2
2024-09-20,downstream,12.3,16.2
2024-09-21,downstream,11.5,15.8
2024-09-22,downstream,13.2,15.0
2024-09-23,downstream,12.6,15.0
2024-09-24,downstream,10.7,13.2
2024-09-25,downstream,13.6,16.8
2024-09-26,downstream,13.0,17.2
2024-09-27,downstream,12.8,16.7
2024-09-28,downstream,10.7,14.4
2024-09-29,downstream,11.9,14.4
2024-09-30,downstream,NA,NA
2024-10-01,downstream,11.1,13.3
2024-10-02,downstream,11.5,14.3
2024-10-03,downstream,10.0,12.8
2024-10-04,downstream,10.7,12.8
2024-10-05,downstream,11.6,15.3
2024-10-06,downstream,7.9,9.6
2024-10-07,downstream,10.5,14.9
2024-10-08,downstream,8.8,11.2
2024-10-09,downstream,10.2,13.4
2024-10-10,downstream,7.4,10.5
2024-10-11,downstream,8.1,10.7
2024-10-12,downstream,8.3,11.6
2024-10-13,downstream,7.9,9.5
2024-10-14,downstream,8.2,12.4
2024-10-15,downstream,8.0,10.8
2024-10-16,downstream,8.5,11.6
2024-10-17,downstream,8.4,11.5
2024-10-18,downstream,7.8,12.1
2024-10-19,downstream,7.5,10.3
2024-10-20,downstream,7.1,10.7
2024-10-21,downstream,6.3,8.1
2024-10-22,downstream,7.4,11.4
2024-10-23,downstream,8.3,12.3
2024-10-24,downstream,8.2,12.3
2024-10-25,downstream,7.1,11.5
2024-10-26,downstream,9.2,11.7
2024-10-27,downstream,7.1,11.4
2024-10-28,downstream,2.7,4.9
2024-10-29,downstream,NA,NA
2024-10-30,downstream,6.0,9.7
2024-10-31,downstream,NA,NA
2025-05-01,upstream,14.6,17.0
2025-05-02,upstream,13.3,15.8
2025-05-03,upstream,15.4,18.4
2025-05-04,upstream,17.5,21.9
2025-05-05,upstream,15.3,17.3
2025-05-06,upstream,15.5,19.2
2025-05-07,upstream,13.9,16.3
2025-05-08,upstream,16.1,19.8
2025-05-09,upstream,17.4,19.2
2025-05-10,upstream,16.5,18.8
2025-05-11,upstream,16.8,21.3
2025-05-12,upstream,15.7,19.8
2025-05-13,upstream,15.0,17.8
2025-05-14,upstream,17.7,21.6
2025-05-15,upstream,16.6,19.2
2025-05-16,upstream,17.2,21.7
2025-05-17,upstream,16.1,18.9
2025-05-18,upstream,15.2,16.9
2025-05-19,upstream,18.5,21.2
2025-05-20,upstream,17.9,21.4
2025-05-21,upstream,17.3,19.6
2025-05-22,upstream,18.0,20.6
2025-05-23,upstream,19.9,23.7
2025-05-24,upstream,18.2,21.2
2025-05-25,upstream,18.9,23.3
2025-05-26,upstream,17.9,21.3
2025-05-27,upstream,17.6,21.1
2025-05-28,upstream,18.9,22.2
2025-05-29,upstream,17.0,21.4
2025-05-30,upstream,17.8,22.1
2025-05-31,upstream,18.6,21.5
2025-06-01,upstream,17.8,21.0
2025-06-02,upstream,18.9,22.8
2025-06-03,upstream,18.4,22.1
2025-06-04,upstream,19.0,20.7
2025-06-05,upstream,18.2,20.5
2025-06-06,upstream,19.7,22.1
2025-06-07,upstream,17.9,20.6
2025-06-08,upstream,16.8,18.3
2025-06-09,upstream,19.5,22.0
2025-06-10,upstream,20.3,24.2
2025-06-11,upstream,19.5,23.7
2025-06-12,upstream,20.1,24.2
2025-06-13,upstream,20.5,22.4
2025-06-14,upstream,18.4,22.2
2025-06-15,upstream,18.1,20.8
2025-06-16,upstream,17.3,20.4
2025-06-17,upstream,20.2,24.1
2025-06-18,upstream,20.2,23.6
2025-06-19,upstream,18.6,21.6
2025-06-20,upstream,18.7,22.1
2025-06-21,upstream,18.8,21.9
2025-06-22,upstream,20.8,24.0
2025-06-23,upstream,19.7,24.0
2025-06-24,upstream,18.4,22.5
2025-06-25,upstream,18.5,21.4
2025-06-26,upstream,20.9,22.5
2025-06-27,upstream,17.6,20.0
2025-06-28,upstream,19.5,23.9
2025-06-29,upstream,20.0,24.0
2025-06-30,upstream,18.2,20.8
2025-07-01,upstream,18.7,21.0
2025-07-02,upstream,18.8,22.1
2025-07-03,upstream,19.6,23.4
2025-07-04,upstream,19.1,22.8
2025-07-05,upstream,20.3,22.7
2025-07-06,upstream,17.8,20.1
2025-07-07,upstream,21.3,25.3
2025-07-08,upstream,20.6,24.9
2025-07-09,upstream,20.5,23.6
2025-07-10,upstream,NA,NA
2025-07-11,upstream,18.5,22.9
2025-07-12,upstream,18.9,22.7
2025-07-13,upstream,20.3,22.6
2025-07-14,upstream,19.5,22.1
2025-07-15,upstream,19.4,23.8
2025-07-16,upstream,19.5,22.3
2025-07-17,upstream,18.4,20.1
2025-07-18,upstream,19.1,23.6
2025-07-19,upstream,19.8,24.3
2025-07-20,upstream,18.9,23.4
2025-07-21,upstream,15.9,17.7
2025-07-22,upstream,18.8,20.9
2025-07-23,upstream,18.9,23.2
2025-07-24,upstream,19.6,21.6
2025-07-25,upstream,18.2,20.9
2025-07-26,upstream,19.2,22.1
2025-07-27,upstream,18.9,22.0
2025-07-28,upstream,17.9,19.7
2025-07-29,upstream,18.6,21.6
2025-07-30,upstream,NA,NA
2025-07-31,upstream,18.1,20.9
2025-08-01,upstream,19.5,21.6
2025-08-02,upstream,15.9,17.9
2025-08-03,upstream,16.6,19.7
2025-08-04,upstream,18.3,21.7
2025-08-05,upstream,18.6,20.2
2025-08-06,upstream,16.2,18.5
2025-08-07,upstream,18.2,20.0
2025-08-08,upstream,15.8,18.8
2025-08-09,upstream,16.5,20.6
2025-08-10,upstream,16.6,19.1
2025-08-11,upstream,15.6,18.5
2025-08-12,upstream,16.3,18.7
2025-08-13,upstream,16.6,18.9
2025-08-14,upstream,16.3,20.0
2025-08-15,upstream,15.4,18.0
2025-08-16,upstream,18.2,20.5
2025-08-17,upstream,17.5,19.9
2025-08-18,upstream,15.0,17.2
2025-08-19,upstream,15.3,19.4
2025-08-20,upstream,16.3,18.1
2025-08-21,upstream,17.5,21.5
2025-08-22,upstream,15.9,19.5
2025-08-23,upstream,13.3,17.4
2025-08-24,upstream,15.1,16.7
2025-08-25,upstream,13.4,15.2
2025-08-26,upstream,16.1,19.2
2025-08-27,upstream,14.9,16.6
2025-08-28,upstream,14.7,18.9
2025-08-29,upstream,13.6,16.0
2025-08-30,upstream,13.9,16.0
2025-08-31,upstream,15.0,16.7
2025-09-01,upstream,15.8,19.6
2025-09-02,upstream,15.3,17.5
2025-09-03,upstream,15.9,19.1
2025-09-04,upstream,11.7,14.4
2025-09-05,upstream,15.3,18.6
2025-09-06,upstream,14.1,16.8
2025-09-07,upstream,13.3,15.3
2025-09-08,upstream,13.8,16.6
2025-09-09,upstream,14.2,18.2
2025-09-10,upstream,13.7,15.4
2025-09-11,upstream,14.1,18.1
2025-09-12,upstream,13.2,15.8
2025-09-13,upstream,11.9,14.3
2025-09-14,upstream,13.5,18.0
2025-09-15,upstream,11.5,14.1
2025-09-16,upstream,10.6,13.7
2025-09-17,upstream,12.2,16.6
2025-09-18,upstream,10.7,12.8
2025-09-19,upstream,12.0,15.9
2025-09-20,upstream,10.8,15.2
2025-09-21,upstream,10.3,13.2
2025-09-22,upstream,12.7,16.5
2025-09-23,upstream,11.9,15.6
2025-09-24,upstream,12.3,14.4
2025-09-25,upstream,9.0,13.3
2025-09-26,upstream,12.1,15.5
2025-09-27,upstream,11.2,15.1
2025-09-28,upstream,8.4,10.1
2025-09-29,upstream,10.6,14.3
2025-09-30,upstream,10.1,12.0
2025-10-01,upstream,9.6,11.3
2025-10-02,upstream,9.5,12.4
2025-10-03,upstream,8.2,10.0
2025-10-04,upstream,10.2,12.1
2025-10-05,upstream,7.5,10.1
2025-10-06,upstream,6.4,10.0
2025-10-07,upstream,4.5,6.2
2025-10-08,upstream,7.8,10.0
2025-10-09,upstream,7.2,10.9
2025-10-10,upstream,9.1,11.3
2025-10-11,upstream,7.5,10.8
2025-10-12,upstream,7.9,11.1
2025-10-13,upstream,7.5,9.2
2025-10-14,upstream,5.9,8.7
2025-10-15,upstream,7.6,10.5
2025-10-16,upstream,7.3,10.4
2025-10-17,upstream,8.1,11.6
2025-10-18,upstream,6.4,8.5
2025-10-19,upstream,5.6,7.3
2025-10-20,upstream,7.1,11.0
2025-10-21,upstream,6.9,10.6
2025-10-22,upstream,5.2,6.8
2025-10-23,upstream,4.5,7.7
2025-10-24,upstream,3.9,7.7
2025-10-25,upstream,3.1,4.9
2025-10-26,upstream,4.6,6.2
2025-10-27,upstream,5.6,9.5
2025-10-28,upstream,3.7,6.5
2025-10-29,upstream,6.3,9.6
2025-10-30,upstream,4.2,7.2
2025-10-31,upstream,5.7,8.7
2025-05-01,downstream,18.5,20.1
2025-05-02,downstream,16.5,18.7
2025-05-03,downstream,14.4,17.0
2025-05-04,downstream,16.0,19.9
2025-05-05,downstream,16.7,20.7
2025-05-06,downstream,15.1,17.8
2025-05-07,downstream,16.6,20.1
2025-05-08,downstream,17.6,21.5
2025-05-09,downstream,15.4,17.7
2025-05-10,downstream,18.1,21.9
2025-05-11,downstream,18.5,21.2
2025-05-12,downstream,19.0,21.0
2025-05-13,downstream,18.4,20.0
2025-05-14,downstream,18.7,22.6
2025-05-15,downstream,19.0,22.1
2025-05-16,downstream,18.2,22.2
2025-05-17,downstream,17.4,20.3
2025-05-18,downstream,19.5,23.5
2025-05-19,downstream,17.8,19.6
2025-05-20,downstream,19.0,22.9
2025-05-21,downstream,17.8,19.3
2025-05-22,downstream,18.8,23.0
2025-05-23,downstream,20.5,24.5
2025-05-24,downstream,17.1,20.5
2025-05-25,downstream,19.0,21.5
2025-05-26,downstream,19.5,22.1
2025-05-27,downstream,20.7,22.5
2025-05-28,downstream,19.0,21.8
2025-05-29,downstream,17.5,20.7
2025-05-30,downstream,20.6,23.0
2025-05-31,downstream,18.4,21.7
2025-06-01,downstream,19.9,22.7
2025-06-02,downstream,16.5,19.9
2025-06-03,downstream,19.3,21.4
2025-06-04,downstream,19.8,22.0
2025-06-05,downstream,20.4,22.1
2025-06-06,downstream,21.1,24.8
2025-06-07,downstream,21.8,23.6
2025-06-08,downstream,19.3,22.4
2025-06-09,downstream,20.0,23.0
2025-06-10,downstream,19.5,22.9
2025-06-11,downstream,19.6,21.6
2025-06-12,downstream,22.6,26.8
2025-06-13,downstream,20.4,23.5
2025-06-14,downstream,18.8,22.5
2025-06-15,downstream,21.3,24.7
2025-06-16,downstream,20.7,24.9
2025-06-17,downstream,21.3,25.0
2025-06-18,downstream,19.4,23.5
2025-06-19,downstream,20.3,22.1
2025-06-20,downstream,22.1,25.8
2025-06-21,downstream,21.0,24.1
2025-06-22,downstream,20.4,22.6
2025-06-23,downstream,24.0,25.7
2025-06-24,downstream,23.5,25.1
2025-06-25,downstream,20.9,24.0
2025-06-26,downstream,22.0,25.6
2025-06-27,downstream,23.6,26.7
2025-06-28,downstream,21.3,25.6
2025-06-29,downstream,23.1,27.2
2025-06-30,downstream,22.7,25.6
2025-07-01,downstream,21.9,24.9
2025-07-02,downstream,21.2,23.0
2025-07-03,downstream,20.9,22.5
2025-07-04,downstream,19.7,21.6
2025-07-05,downstream,19.2,22.4
2025-07-06,downstream,22.0,26.0
2025-07-07,downstream,22.6,25.0
2025-07-08,downstream,21.4,23.3
2025-07-09,downstream,19.5,21.6
2025-07-10,downstream,21.9,24.0
2025-07-11,downstream,19.4,22.0
2025-07-12,downstream,22.4,25.9
2025-07-13,downstream,19.4,22.5
2025-07-14,downstream,22.4,24.7
2025-07-15,downstream,23.2,25.2
2025-07-16,downstream,21.2,24.0
2025-07-17,downstream,20.8,25.1
2025-07-18,downstream,20.4,24.2
2025-07-19,downstream,21.0,24.7
2025-07-20,downstream,18.4,21.4
2025-07-21,downstream,21.6,25.8
2025-07-22,downstream,19.8,21.7
2025-07-23,downstream,19.3,21.6
2025-07-24,downstream,21.0,24.5
2025-07-25,downstream,21.0,24.0
2025-07-26,downstream,19.8,22.7
2025-07-27,downstream,20.9,22.4
2025-07-28,downstream,20.1,23.9
2025-07-29,downstream,18.8,20.4
2025-07-30,downstream,19.4,22.1
2025-07-31,downstream,19.2,20.8
2025-08-01,downstream,18.4,21.5
2025-08-02,downstream,18.4,20.8
2025-08-03,downstream,21.5,25.6
2025-08-04,downstream,19.5,22.0
2025-08-05,downstream,17.1,19.8
2025-08-06,downstream,20.4,23.9
2025-08-07,downstream,17.9,19.7
2025-08-08,downstream,21.6,24.9
2025-08-09,downstream,17.3,20.7
2025-08-10,downstream,16.2,18.9
2025-08-11,downstream,17.1,19.5
2025-08-12,downstream,17.2,20.4
2025-08-13,downstream,NA,NA
2025-08-14,downstream,17.8,19.9
2025-08-15,downstream,17.6,19.1
2025-08-16,downstream,18.1,21.1
2025-08-17,downstream,18.7,21.0
2025-08-18,downstream,17.1,20.6
2025-08-19,downstream,17.3,21.1
2025-08-20,downstream,17.9,21.0
2025-08-21,downstream,16.1,19.1
2025-08-22,downstream,17.4,19.9
2025-08-23,downstream,18.1,20.5
2025-08-24,downstream,19.1,23.5
2025-08-25,downstream,16.1,18.1
2025-08-26,downstream,16.9,20.8
2025-08-27,downstream,15.7,20.0
2025-08-28,downstream,16.4,19.1
2025-08-29,downstream,16.6,19.3
2025-08-30,downstream,16.2,17.7
2025-08-31,downstream,15.5,18.0
2025-09-01,downstream,15.9,17.6
2025-09-02,downstream,17.6,20.1
2025-09-03,downstream,15.7,18.2
2025-09-04,downstream,14.5,16.1
2025-09-05,downstream,15.0,19.2
2025-09-06,downstream,17.4,20.2
2025-09-07,downstream,14.4,17.5
2025-09-08,downstream,13.7,15.3
2025-09-09,downstream,15.4,19.2
2025-09-10,downstream,14.8,18.7
2025-09-11,downstream,12.4,14.4
2025-09-12,downstream,15.2,17.9
2025-09-13,downstream,14.4,18.6
2025-09-14,downstream,14.0,17.7
2025-09-15,downstream,12.9,16.7
2025-09-16,downstream,15.7,19.0
2025-09-17,downstream,11.4,14.0
2025-09-18,downstream,15.0,17.4
2025-09-19,downstream,12.9,17.3
2025-09-20,downstream,13.9,16.6
2025-09-21,downstream,11.6,13.8
2025-09-22,downstream,12.6,15.6
2025-09-23,downstream,11.4,14.6
2025-09-24,downstream,10.3,14.7
2025-09-25,downstream,13.5,15.5
2025-09-26,downstream,12.1,15.3
2025-09-27,downstream,11.7,15.6
2025-09-28,downstream,10.1,13.5
2025-09-29,downstream,12.5,16.5
2025-09-30,downstream,9.9,13.0
2025-10-01,downstream,11.2,14.8
2025-10-02,downstream,11.5,15.5
2025-10-03,downstream,10.0,11.6
2025-10-04,downstream,9.9,11.9
2025-10-05,downstream,9.7,13.8
2025-10-06,downstream,7.7,11.7
2025-10-07,downstream,NA,NA
2025-10-08,downstream,9.4,13.6
2025-10-09,downstream,12.2,15.8
2025-10-10,downstream,8.0,12.0
2025-10-11,downstream,6.9,9.8
2025-10-12,downstream,8.2,9.8
2025-10-13,downstream,7.4,10.2
2025-10-14,downstream,9.1,11.8
2025-10-15,downstream,6.1,8.9
2025-10-16,downstream,8.2,11.0
2025-10-17,downstream,7.9,12.0
2025-10-18,downstream,9.0,13.1
2025-10-19,downstream,9.9,14.3
2025-10-20,downstream,9.7,14.0
2025-10-21,downstream,5.7,9.9
2025-10-22,downstream,8.8,11.5
2025-10-23,downstream,5.1,9.4
2025-10-24,downstream,7.7,10.5
2025-10-25,downstream,8.2,9.9
2025-10-26,downstream,5.6,8.5
2025-10-27,downstream,5.4,7.9
2025-10-28,downstream,6.9,10.4
2025-10-29,downstream,4.5,8.9
2025-10-30,downstream,5.7,8.1
2025-10-31,downstream,3.9,8.0
