gearType,year,species,tl
fyke,2011,Bluegill,38
fyke,2011,Bluegill,58
fyke,2011,Bluegill,43
fyke,2011,Bluegill,38
fyke,2011,Bluegill,30
fyke,2011,Bluegill,86
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,30
fyke,2011,Bluegill,41
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,41
fyke,2011,Bluegill,38
fyke,2011,Bluegill,30
fyke,2011,Bluegill,33
fyke,2011,Bluegill,38
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,43
fyke,2011,Bluegill,33
fyke,2011,Bluegill,30
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,36
fyke,2011,Bluegill,43
fyke,2011,Bluegill,41
fyke,2011,Bluegill,38
fyke,2011,Bluegill,25
fyke,2011,Bluegill,33
fyke,2011,Bluegill,41
fyke,2011,Bluegill,36
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,33
fyke,2011,Bluegill,30
fyke,2011,Bluegill,36
fyke,2011,Bluegill,43
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,64
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,64
fyke,2011,Bluegill,64
fyke,2011,Bluegill,64
fyke,2011,Bluegill,38
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,43
fyke,2011,Bluegill,33
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,36
fyke,2011,Bluegill,30
fyke,2011,Bluegill,38
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,38
fyke,2011,Bluegill,41
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,41
fyke,2011,Bluegill,33
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,33
fyke,2011,Bluegill,38
fyke,2011,Bluegill,208
fyke,2011,Bluegill,38
fyke,2011,Bluegill,239
fyke,2011,Bluegill,241
fyke,2011,Bluegill,259
fyke,2011,Bluegill,246
fyke,2011,Bluegill,251
fyke,2011,Bluegill,257
fyke,2011,Bluegill,241
fyke,2011,Bluegill,246
fyke,2011,Bluegill,206
fyke,2011,Bluegill,216
fyke,2011,Bluegill,241
fyke,2011,Bluegill,201
fyke,2011,Bluegill,224
fyke,2011,Bluegill,203
fyke,2011,Bluegill,38
fyke,2011,Bluegill,28
fyke,2011,Bluegill,241
fyke,2011,Bluegill,251
fyke,2011,Bluegill,30
fyke,2011,Bluegill,38
fyke,2011,Bluegill,46
fyke,2011,Bluegill,38
fyke,2011,Bluegill,36
fyke,2011,Bluegill,58
fyke,2011,Bluegill,33
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,30
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,46
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,246
fyke,2011,Bluegill,231
fyke,2011,Bluegill,188
fyke,2011,Bluegill,241
fyke,2011,Bluegill,234
fyke,2011,Bluegill,211
fyke,2011,Bluegill,218
fyke,2011,Bluegill,48
fyke,2011,Bluegill,208
fyke,2011,Bluegill,135
fyke,2011,Bluegill,229
fyke,2011,Bluegill,208
fyke,2011,Bluegill,213
fyke,2011,Bluegill,211
fyke,2011,Bluegill,216
fyke,2011,Bluegill,43
fyke,2011,Bluegill,48
fyke,2011,Bluegill,38
fyke,2011,Bluegill,46
fyke,2011,Bluegill,38
fyke,2011,Bluegill,36
fyke,2011,Bluegill,46
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,30
fyke,2011,Bluegill,28
fyke,2011,Bluegill,30
fyke,2011,Bluegill,41
fyke,2011,Bluegill,33
fyke,2011,Bluegill,53
fyke,2011,Bluegill,38
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,43
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,51
fyke,2011,Bluegill,43
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,30
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,48
fyke,2011,Bluegill,38
fyke,2011,Bluegill,28
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,56
fyke,2011,Bluegill,41
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,43
fyke,2011,Bluegill,36
fyke,2011,Bluegill,33
fyke,2011,Bluegill,69
fyke,2011,Bluegill,33
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,46
fyke,2011,Bluegill,46
fyke,2011,Bluegill,46
fyke,2011,Bluegill,46
fyke,2011,Bluegill,46
fyke,2011,Bluegill,46
fyke,2011,Bluegill,48
fyke,2011,Bluegill,48
fyke,2011,Bluegill,48
fyke,2011,Bluegill,48
fyke,2011,Bluegill,48
fyke,2011,Bluegill,48
fyke,2011,Bluegill,48
fyke,2011,Bluegill,53
fyke,2011,Bluegill,53
fyke,2011,Bluegill,53
fyke,2011,Bluegill,53
fyke,2011,Bluegill,53
fyke,2011,Bluegill,53
fyke,2011,Bluegill,53
fyke,2011,Bluegill,56
fyke,2011,Bluegill,56
fyke,2011,Bluegill,56
fyke,2011,Bluegill,66
fyke,2011,Bluegill,66
fyke,2011,Bluegill,69
fyke,2011,Bluegill,69
fyke,2011,Bluegill,28
fyke,2011,Bluegill,25
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,25
fyke,2011,Bluegill,33
fyke,2011,Bluegill,30
fyke,2011,Bluegill,28
fyke,2011,Bluegill,48
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,33
fyke,2011,Bluegill,30
fyke,2011,Bluegill,41
fyke,2011,Bluegill,30
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,43
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,33
fyke,2011,Bluegill,38
fyke,2011,Bluegill,25
fyke,2011,Bluegill,28
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,33
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,53
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,33
fyke,2011,Bluegill,30
fyke,2011,Bluegill,38
fyke,2011,Bluegill,36
fyke,2011,Bluegill,33
fyke,2011,Bluegill,28
fyke,2011,Bluegill,33
fyke,2011,Bluegill,28
fyke,2011,Bluegill,36
fyke,2011,Bluegill,30
fyke,2011,Bluegill,33
fyke,2011,Bluegill,28
fyke,2011,Bluegill,25
fyke,2011,Bluegill,36
fyke,2011,Bluegill,30
fyke,2011,Bluegill,33
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,25
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,28
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,30
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,33
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,36
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,38
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,41
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,43
fyke,2011,Bluegill,46
fyke,2011,Bluegill,46
fyke,2011,Bluegill,46
fyke,2011,Bluegill,46
fyke,2011,Bluegill,48
fyke,2011,Bluegill,48
