# walleye_creel.csv
# Lake Sandhill - Walleye Creel Survey Data
# Columns:
#   year: Survey year (integer, YYYY)
#   season: Fishing season (character: open_water or ice)
#   month: Month of interview (integer, 1-12)
#   survey_date: Date of creel clerk interview (YYYY-MM-DD)
#   angler_id: Anonymous angler identifier (character)
#   party_size: Number of anglers in the party
#   hours_fished: Total hours fished by the party during that trip
#   walleye_caught: Number of walleye caught (kept + released)
#   walleye_harvested: Number of walleye harvested (kept)
#   largest_walleye_mm: Total length of largest walleye caught in mm; NA if none caught
#   target_species: Primary species targeted (character)
#   satisfaction: Trip satisfaction (1=very dissatisfied to 5=very satisfied); NA if not answered
#   resident: Whether angler is a local resident (yes or no); NA if not answered
# Units: effort in hours, length in mm
# Missing values coded as NA
year,season,month,survey_date,angler_id,party_size,hours_fished,walleye_caught,walleye_harvested,largest_walleye_mm,target_species,satisfaction,resident
2017,open_water,5,2017-05-04,OW201705017,2,13.1,1,0,450,walleye,4,yes
2017,open_water,5,2017-05-07,OW201705018,2,5.6,5,3,316,walleye,2,yes
2017,open_water,5,2017-05-19,OW201705019,2,13.4,2,1,394,walleye,2,no
2017,open_water,5,2017-05-18,OW201705020,1,2.9,6,3,460,walleye,5,no
2017,open_water,5,2017-05-10,OW201705021,4,20.0,0,0,NA,white_bass,2,yes
2017,open_water,5,2017-05-19,OW201705022,1,5.9,7,4,498,walleye,2,yes
2017,open_water,5,2017-05-12,OW201705023,3,7.2,6,4,453,walleye,4,no
2017,open_water,5,2017-05-09,OW201705024,2,14.5,0,0,NA,walleye,NA,yes
2017,open_water,5,2017-05-25,OW201705025,1,4.3,5,3,430,any,2,no
2017,open_water,5,2017-05-03,OW201705026,3,19.1,0,0,NA,walleye,3,no
2017,open_water,5,2017-05-23,OW201705027,4,17.8,5,2,411,walleye,2,yes
2017,open_water,6,2017-06-24,OW201706000,1,4.8,8,4,381,any,2,no
2017,open_water,6,2017-06-02,OW201706001,3,6.9,4,2,449,yellow_perch,3,yes
2017,open_water,6,2017-06-27,OW201706002,2,8.4,1,0,476,white_bass,3,yes
2017,open_water,6,2017-06-03,OW201706003,1,3.8,4,3,320,walleye,4,yes
2017,open_water,6,2017-06-19,OW201706004,1,4.7,6,2,449,walleye,4,no
2017,open_water,6,2017-06-17,OW201706005,1,7.3,5,2,453,walleye,4,no
2017,open_water,6,2017-06-23,OW201706006,4,31.3,3,2,344,walleye,5,yes
2017,open_water,6,2017-06-05,OW201706007,2,14.7,5,2,441,walleye,NA,no
2017,open_water,6,2017-06-05,OW201706008,3,13.2,6,4,408,walleye,3,yes
2017,open_water,6,2017-06-15,OW201706009,1,8.6,4,2,448,walleye,2,no
2017,open_water,6,2017-06-09,OW201706010,1,3.4,5,2,366,walleye,4,no
2017,open_water,6,2017-06-24,OW201706011,3,18.3,7,5,487,walleye,3,yes
2017,open_water,6,2017-06-01,OW201706012,3,25.4,2,1,579,walleye,5,no
2017,open_water,6,2017-06-09,OW201706013,2,16.7,5,2,391,white_bass,3,yes
2017,open_water,6,2017-06-03,OW201706014,2,11.0,6,4,410,white_bass,4,yes
2017,open_water,6,2017-06-06,OW201706015,4,22.6,7,2,405,white_bass,3,yes
2017,open_water,6,2017-06-03,OW201706016,3,22.7,7,3,425,walleye,5,yes
2017,open_water,6,2017-06-28,OW201706017,2,4.2,0,0,NA,walleye,4,yes
2017,open_water,6,2017-06-15,OW201706018,2,8.6,8,3,507,walleye,3,no
2017,open_water,6,2017-06-11,OW201706019,2,13.2,6,3,431,walleye,4,no
2017,open_water,6,2017-06-01,OW201706020,2,5.9,9,5,489,walleye,2,no
2017,open_water,6,2017-06-19,OW201706021,2,4.4,6,3,364,walleye,3,no
2017,open_water,6,2017-06-04,OW201706022,2,18.1,7,2,427,walleye,3,yes
2017,open_water,6,2017-06-05,OW201706023,3,7.9,0,0,NA,walleye,NA,NA
2017,open_water,6,2017-06-16,OW201706024,4,14.8,4,1,414,walleye,3,no
2017,open_water,6,2017-06-13,OW201706025,2,14.5,5,2,462,white_bass,2,no
2017,open_water,6,2017-06-09,OW201706026,3,19.5,9,7,426,any,4,no
2017,open_water,6,2017-06-15,OW201706027,2,18.0,5,2,489,walleye,NA,no
2017,open_water,6,2017-06-17,OW201706028,3,9.2,7,4,460,walleye,1,yes
2017,open_water,6,2017-06-07,OW201706029,1,6.4,6,4,388,walleye,4,yes
2017,open_water,6,2017-06-03,OW201706030,2,16.1,8,5,437,walleye,4,NA
2017,open_water,7,2017-07-21,OW201707000,1,6.9,3,1,318,white_bass,3,no
2017,open_water,7,2017-07-08,OW201707001,3,25.0,2,1,408,yellow_perch,5,no
2017,open_water,7,2017-07-08,OW201707002,3,11.4,6,2,347,any,3,yes
2017,open_water,7,2017-07-25,OW201707003,3,14.6,4,2,444,yellow_perch,4,no
2017,open_water,7,2017-07-09,OW201707004,1,7.5,5,2,442,walleye,4,yes
2017,open_water,7,2017-07-23,OW201707005,1,5.3,5,3,373,walleye,2,no
2017,open_water,7,2017-07-08,OW201707006,2,19.7,8,5,393,walleye,3,yes
2017,open_water,7,2017-07-08,OW201707007,4,10.3,4,1,399,yellow_perch,2,no
2017,open_water,7,2017-07-05,OW201707008,1,7.2,3,1,462,any,3,yes
2017,open_water,7,2017-07-09,OW201707009,2,16.8,0,0,NA,walleye,3,no
2017,open_water,7,2017-07-20,OW201707010,1,9.0,0,0,NA,yellow_perch,4,yes
2017,open_water,7,2017-07-03,OW201707011,2,18.4,4,2,371,walleye,4,yes
2017,open_water,7,2017-07-14,OW201707012,1,7.7,2,1,453,white_bass,NA,yes
2017,open_water,7,2017-07-08,OW201707013,3,13.5,4,1,389,any,3,no
2017,open_water,7,2017-07-16,OW201707014,2,12.8,5,3,377,walleye,2,yes
2017,open_water,7,2017-07-17,OW201707015,3,28.0,6,2,408,walleye,NA,no
2017,open_water,7,2017-07-16,OW201707016,1,2.3,9,4,384,any,4,yes
2017,open_water,7,2017-07-05,OW201707017,2,14.3,8,4,409,walleye,2,yes
2017,open_water,7,2017-07-20,OW201707018,2,5.7,3,1,431,walleye,3,no
2017,open_water,7,2017-07-13,OW201707019,3,28.3,4,2,356,walleye,2,yes
2017,open_water,7,2017-07-20,OW201707020,3,10.3,7,3,329,yellow_perch,3,yes
2017,open_water,7,2017-07-23,OW201707021,1,3.2,6,4,476,yellow_perch,4,yes
2017,open_water,7,2017-07-28,OW201707022,2,15.3,5,2,448,walleye,3,no
2017,open_water,7,2017-07-02,OW201707023,3,16.0,9,5,469,walleye,3,yes
2017,open_water,7,2017-07-18,OW201707024,2,16.2,6,2,370,walleye,5,yes
2017,open_water,7,2017-07-26,OW201707025,2,6.9,8,6,424,any,4,no
2017,open_water,7,2017-07-06,OW201707026,4,37.7,1,0,354,any,5,yes
2017,open_water,7,2017-07-07,OW201707027,1,3.6,10,4,367,walleye,4,no
2017,open_water,7,2017-07-09,OW201707028,2,15.0,1,0,379,walleye,3,yes
2017,open_water,7,2017-07-03,OW201707029,4,34.8,3,1,390,walleye,1,NA
2017,open_water,7,2017-07-14,OW201707030,3,20.9,6,3,406,walleye,2,yes
2017,open_water,7,2017-07-16,OW201707031,1,6.8,7,4,479,walleye,3,yes
2017,open_water,7,2017-07-11,OW201707032,2,18.5,5,2,434,white_bass,2,no
2017,open_water,8,2017-08-03,OW201708000,3,13.9,4,3,335,walleye,2,yes
2017,open_water,8,2017-08-21,OW201708001,3,8.3,8,5,505,yellow_perch,3,no
2017,open_water,8,2017-08-26,OW201708002,2,16.0,2,1,420,walleye,3,yes
2017,open_water,8,2017-08-15,OW201708003,1,7.3,6,4,532,walleye,3,yes
2017,open_water,8,2017-08-16,OW201708004,3,7.9,2,1,457,yellow_perch,5,yes
2017,open_water,8,2017-08-10,OW201708005,2,4.8,5,3,422,walleye,4,yes
2017,open_water,8,2017-08-03,OW201708006,3,29.8,9,4,416,walleye,3,yes
2017,open_water,8,2017-08-20,OW201708007,1,3.1,9,4,415,any,3,yes
2017,open_water,8,2017-08-22,OW201708008,2,16.0,6,2,398,walleye,3,no
2017,open_water,8,2017-08-28,OW201708009,2,18.9,9,6,399,walleye,5,yes
2017,open_water,8,2017-08-21,OW201708010,3,17.6,4,2,431,white_bass,3,no
2017,open_water,8,2017-08-19,OW201708011,2,18.2,8,4,327,walleye,NA,yes
2017,open_water,8,2017-08-11,OW201708012,4,26.6,2,1,328,white_bass,4,no
2017,open_water,8,2017-08-17,OW201708013,3,25.9,2,1,402,any,3,yes
2017,open_water,8,2017-08-08,OW201708014,2,4.6,3,2,430,walleye,2,no
2017,open_water,8,2017-08-03,OW201708015,1,4.1,4,2,426,walleye,3,no
2017,open_water,8,2017-08-22,OW201708016,2,10.9,4,2,363,walleye,4,yes
2017,open_water,8,2017-08-20,OW201708017,2,18.9,9,5,417,walleye,3,yes
2017,open_water,8,2017-08-21,OW201708018,2,5.6,3,2,459,any,5,yes
2017,open_water,8,2017-08-07,OW201708019,4,34.9,4,1,402,walleye,NA,no
2017,open_water,8,2017-08-08,OW201708020,2,11.3,2,1,401,yellow_perch,NA,yes
2017,open_water,8,2017-08-16,OW201708021,2,15.0,3,1,436,any,3,no
2017,open_water,8,2017-08-11,OW201708022,1,4.7,6,3,406,white_bass,3,yes
2017,open_water,8,2017-08-19,OW201708023,3,12.9,0,0,NA,walleye,3,no
2017,open_water,8,2017-08-28,OW201708024,3,17.6,5,2,469,walleye,3,no
2017,open_water,9,2017-09-01,OW201709000,2,10.4,5,3,400,walleye,5,no
2017,open_water,9,2017-09-15,OW201709001,3,21.4,3,1,411,yellow_perch,4,no
2017,open_water,9,2017-09-19,OW201709002,3,22.1,8,5,469,walleye,5,no
2017,open_water,9,2017-09-18,OW201709003,4,32.8,3,1,412,any,3,yes
2017,open_water,9,2017-09-25,OW201709004,4,30.3,5,3,348,walleye,5,yes
2017,open_water,9,2017-09-28,OW201709005,2,10.4,1,0,337,walleye,3,yes
2017,open_water,9,2017-09-04,OW201709006,2,8.8,3,1,426,any,4,yes
2017,open_water,9,2017-09-03,OW201709007,4,17.3,4,1,413,walleye,3,no
2017,open_water,9,2017-09-21,OW201709008,2,8.5,4,1,464,walleye,2,yes
2017,open_water,9,2017-09-12,OW201709009,1,9.3,1,0,381,walleye,3,yes
2017,open_water,9,2017-09-28,OW201709010,1,2.7,2,1,448,white_bass,3,yes
2017,open_water,9,2017-09-19,OW201709011,1,4.0,2,1,428,walleye,2,no
2017,open_water,9,2017-09-08,OW201709012,1,4.5,9,4,433,walleye,4,yes
2017,open_water,9,2017-09-04,OW201709013,2,10.6,3,1,366,walleye,3,yes
2017,open_water,9,2017-09-15,OW201709014,2,9.0,6,3,427,walleye,3,NA
2017,open_water,9,2017-09-18,OW201709015,1,6.0,3,1,449,walleye,5,yes
2017,open_water,9,2017-09-26,OW201709016,1,2.2,6,2,446,yellow_perch,3,yes
2017,open_water,9,2017-09-05,OW201709017,1,3.4,5,2,365,any,3,yes
2017,open_water,9,2017-09-25,OW201709018,4,12.7,7,4,459,walleye,3,yes
2017,open_water,9,2017-09-23,OW201709019,3,10.8,2,1,427,walleye,3,yes
2017,open_water,9,2017-09-14,OW201709020,3,23.1,1,0,444,any,3,yes
2017,open_water,9,2017-09-28,OW201709021,3,14.3,7,4,438,walleye,4,yes
2017,open_water,9,2017-09-01,OW201709022,3,29.9,8,4,405,walleye,5,no
2017,open_water,9,2017-09-06,OW201709023,4,15.0,7,2,512,walleye,3,yes
2017,open_water,9,2017-09-27,OW201709024,1,8.9,3,1,386,walleye,5,yes
2017,open_water,9,2017-09-11,OW201709025,1,5.8,5,2,400,white_bass,2,no
2017,open_water,9,2017-09-08,OW201709026,1,9.7,9,4,480,walleye,4,no
2017,open_water,10,2017-10-17,OW201710000,4,11.0,4,2,441,yellow_perch,NA,yes
2017,open_water,10,2017-10-25,OW201710001,4,33.7,6,2,429,walleye,4,yes
2017,open_water,10,2017-10-03,OW201710002,1,3.4,2,1,464,walleye,2,yes
2017,open_water,10,2017-10-12,OW201710003,2,8.1,3,1,398,walleye,2,NA
2017,open_water,10,2017-10-26,OW201710004,3,26.3,2,1,453,white_bass,3,yes
2017,open_water,10,2017-10-27,OW201710005,4,26.1,5,3,363,any,4,NA
2017,open_water,10,2017-10-20,OW201710006,2,12.2,0,0,NA,walleye,4,yes
2017,open_water,10,2017-10-10,OW201710007,2,14.5,0,0,NA,walleye,3,no
2017,open_water,10,2017-10-25,OW201710008,2,17.5,0,0,NA,any,4,no
2017,open_water,10,2017-10-22,OW201710009,2,12.4,7,5,395,walleye,4,no
2017,open_water,10,2017-10-20,OW201710010,4,13.3,2,1,406,white_bass,5,no
2017,open_water,10,2017-10-09,OW201710011,1,6.2,6,3,439,walleye,2,yes
2017,open_water,10,2017-10-27,OW201710012,2,11.3,5,2,416,yellow_perch,5,yes
2017,open_water,10,2017-10-22,OW201710013,2,14.4,5,3,452,white_bass,4,yes
2017,open_water,10,2017-10-27,OW201710014,3,29.0,6,2,375,any,2,yes
2017,open_water,10,2017-10-08,OW201710015,2,7.7,6,4,408,any,2,no
2017,open_water,10,2017-10-04,OW201710016,2,14.5,1,0,418,white_bass,5,no
2017,open_water,10,2017-10-26,OW201710017,3,24.0,3,1,392,walleye,3,yes
2017,open_water,10,2017-10-25,OW201710018,2,16.4,2,1,423,walleye,NA,no
2017,open_water,10,2017-10-18,OW201710019,1,5.3,8,4,433,yellow_perch,1,no
2017,open_water,10,2017-10-14,OW201710020,2,8.0,3,1,489,any,3,NA
2017,open_water,10,2017-10-02,OW201710021,2,6.5,5,2,367,walleye,3,no
2017,open_water,10,2017-10-23,OW201710022,2,8.7,5,3,413,walleye,4,yes
2017,open_water,10,2017-10-28,OW201710023,3,18.4,4,1,469,walleye,4,yes
2017,open_water,10,2017-10-09,OW201710024,2,19.9,6,3,427,white_bass,5,yes
2017,open_water,10,2017-10-28,OW201710025,4,10.4,8,4,433,white_bass,3,yes
2017,open_water,10,2017-10-04,OW201710026,2,15.3,4,3,457,any,2,no
2017,open_water,10,2017-10-10,OW201710027,4,36.0,4,2,361,walleye,4,yes
2017,ice,12,2017-12-01,IC201712000,1,2.4,1,0,314,walleye,3,no
2017,ice,12,2017-12-18,IC201712001,2,10.1,6,3,433,walleye,3,no
2017,ice,12,2017-12-19,IC201712002,2,14.8,2,1,405,walleye,4,yes
2017,ice,12,2017-12-18,IC201712003,3,10.9,2,1,301,walleye,2,no
2017,ice,12,2017-12-28,IC201712004,2,11.9,0,0,NA,walleye,2,NA
2017,ice,12,2017-12-20,IC201712005,3,7.8,2,1,414,walleye,5,yes
2017,ice,12,2017-12-05,IC201712006,1,5.0,5,4,400,walleye,3,yes
2017,ice,12,2017-12-28,IC201712007,2,8.5,1,0,358,walleye,3,no
2017,ice,12,2017-12-10,IC201712008,2,11.9,4,2,341,walleye,3,no
2017,ice,12,2017-12-01,IC201712009,2,11.8,4,2,414,walleye,5,yes
2017,ice,1,2018-01-14,IC201701000,2,14.3,4,2,383,walleye,3,yes
2017,ice,1,2018-01-03,IC201701001,1,4.6,2,1,322,walleye,3,no
2017,ice,1,2018-01-24,IC201701002,2,10.0,3,2,437,walleye,4,NA
2017,ice,1,2018-01-27,IC201701003,3,13.8,1,0,320,walleye,2,yes
2017,ice,1,2018-01-19,IC201701004,2,7.5,5,2,418,walleye,NA,no
2017,ice,1,2018-01-23,IC201701005,2,15.2,4,2,391,walleye,2,no
2017,ice,1,2018-01-26,IC201701006,2,8.5,4,3,412,walleye,4,no
2017,ice,1,2018-01-16,IC201701007,2,13.9,4,2,428,walleye,2,yes
2017,ice,1,2018-01-12,IC201701008,1,5.7,0,0,NA,walleye,3,yes
2017,ice,2,2018-02-04,IC201702000,2,5.4,0,0,NA,walleye,4,no
2017,ice,2,2018-02-06,IC201702001,3,12.3,1,0,399,walleye,3,no
2017,ice,2,2018-02-16,IC201702002,2,5.0,2,1,391,walleye,NA,no
2017,ice,2,2018-02-28,IC201702003,2,8.9,4,3,416,walleye,4,yes
2017,ice,2,2018-02-13,IC201702004,3,19.5,2,1,461,walleye,3,yes
2017,ice,2,2018-02-19,IC201702005,2,5.3,0,0,NA,walleye,3,no
2017,ice,2,2018-02-08,IC201702006,2,12.7,4,3,344,walleye,2,yes
2017,ice,2,2018-02-15,IC201702007,2,5.4,2,1,438,walleye,1,yes
2017,ice,2,2018-02-07,IC201702008,2,13.0,4,2,359,walleye,4,no
2017,ice,2,2018-02-27,IC201702009,1,7.0,2,1,433,walleye,3,yes
2017,ice,2,2018-02-15,IC201702010,1,5.8,0,0,NA,walleye,3,yes
2017,ice,2,2018-02-05,IC201702011,2,15.4,5,2,325,walleye,3,no
2017,ice,3,2018-03-11,IC201703000,2,12.6,0,0,NA,walleye,4,no
2017,ice,3,2018-03-13,IC201703001,2,11.0,4,2,371,walleye,4,no
2017,ice,3,2018-03-22,IC201703002,3,20.1,5,3,380,walleye,5,no
2017,ice,3,2018-03-25,IC201703003,2,10.5,2,1,371,walleye,3,yes
2017,ice,3,2018-03-07,IC201703004,1,2.6,5,4,460,walleye,1,yes
2017,ice,3,2018-03-20,IC201703005,2,12.5,1,0,381,walleye,NA,no
2017,ice,3,2018-03-10,IC201703006,2,15.7,2,1,471,walleye,3,no
2017,ice,3,2018-03-27,IC201703007,1,4.8,4,2,406,walleye,4,yes
2017,ice,3,2018-03-23,IC201703008,2,9.0,0,0,NA,walleye,NA,NA
2018,open_water,5,2018-05-22,OW201805000,3,17.4,4,2,315,any,4,no
2018,open_water,5,2018-05-13,OW201805001,2,11.2,4,2,401,walleye,3,yes
2018,open_water,5,2018-05-02,OW201805002,3,14.9,8,5,446,any,5,yes
2018,open_water,5,2018-05-21,OW201805003,2,12.2,5,2,366,walleye,3,yes
2018,open_water,5,2018-05-02,OW201805004,3,17.1,4,2,373,walleye,4,no
2018,open_water,5,2018-05-05,OW201805005,2,8.1,5,3,451,walleye,4,no
2018,open_water,5,2018-05-14,OW201805006,1,3.4,11,4,460,walleye,5,no
2018,open_water,5,2018-05-06,OW201805007,2,5.0,5,2,442,white_bass,4,no
2018,open_water,5,2018-05-17,OW201805008,1,4.4,4,2,426,walleye,NA,yes
2018,open_water,5,2018-05-05,OW201805009,3,16.1,3,1,477,walleye,3,no
2018,open_water,5,2018-05-20,OW201805010,2,16.1,0,0,NA,any,2,no
2018,open_water,5,2018-05-06,OW201805011,2,9.0,8,3,433,any,2,no
2018,open_water,5,2018-05-25,OW201805012,2,13.6,4,3,302,walleye,3,yes
2018,open_water,5,2018-05-14,OW201805013,2,16.9,7,4,430,walleye,NA,no
2018,open_water,5,2018-05-26,OW201805014,2,8.4,0,0,NA,any,3,no
2018,open_water,5,2018-05-20,OW201805015,2,16.2,6,2,421,yellow_perch,3,yes
2018,open_water,5,2018-05-07,OW201805016,3,28.7,6,2,300,walleye,3,no
2018,open_water,5,2018-05-24,OW201805017,3,27.7,8,4,423,walleye,NA,no
2018,open_water,5,2018-05-11,OW201805018,1,3.3,7,3,431,walleye,3,yes
2018,open_water,5,2018-05-20,OW201805019,2,8.3,0,0,NA,walleye,4,no
2018,open_water,5,2018-05-15,OW201805020,2,13.5,6,2,392,yellow_perch,4,yes
2018,open_water,5,2018-05-27,OW201805021,1,6.2,8,4,398,walleye,4,NA
2018,open_water,5,2018-05-20,OW201805022,3,24.0,5,2,378,walleye,4,no
2018,open_water,5,2018-05-25,OW201805023,1,8.2,3,2,435,yellow_perch,3,yes
2018,open_water,6,2018-06-25,OW201806000,1,8.9,8,3,445,walleye,3,no
2018,open_water,6,2018-06-05,OW201806001,2,17.2,2,1,408,walleye,4,no
2018,open_water,6,2018-06-21,OW201806002,1,8.1,3,1,300,walleye,3,yes
2018,open_water,6,2018-06-26,OW201806003,4,38.3,3,1,519,any,4,yes
2018,open_water,6,2018-06-12,OW201806004,3,7.3,7,3,443,any,2,no
2018,open_water,6,2018-06-13,OW201806005,2,12.3,3,1,417,walleye,4,yes
2018,open_water,6,2018-06-24,OW201806006,3,27.9,4,2,524,walleye,3,no
2018,open_water,6,2018-06-23,OW201806007,1,8.7,2,1,300,walleye,1,yes
2018,open_water,6,2018-06-26,OW201806008,2,7.9,4,2,450,walleye,3,no
2018,open_water,6,2018-06-16,OW201806009,1,7.1,6,3,390,walleye,2,no
2018,open_water,6,2018-06-07,OW201806010,2,11.3,4,2,449,walleye,2,no
2018,open_water,6,2018-06-02,OW201806011,2,18.6,4,2,360,walleye,3,yes
2018,open_water,6,2018-06-24,OW201806012,2,15.2,4,2,365,walleye,NA,no
2018,open_water,6,2018-06-15,OW201806013,2,5.1,6,4,387,walleye,3,yes
2018,open_water,6,2018-06-14,OW201806014,2,5.3,6,3,460,walleye,3,yes
2018,open_water,6,2018-06-22,OW201806015,1,3.4,6,3,478,any,NA,NA
2018,open_water,6,2018-06-19,OW201806016,2,14.9,9,6,362,walleye,3,no
2018,open_water,6,2018-06-02,OW201806017,2,12.9,8,3,417,walleye,3,yes
2018,open_water,6,2018-06-04,OW201806018,2,4.0,2,0,337,walleye,NA,yes
2018,open_water,6,2018-06-10,OW201806019,3,26.5,3,2,446,walleye,4,yes
2018,open_water,6,2018-06-18,OW201806020,1,9.2,8,4,300,walleye,3,no
2018,open_water,6,2018-06-15,OW201806021,1,2.0,7,4,399,walleye,4,no
2018,open_water,7,2018-07-22,OW201807000,3,17.7,1,0,360,walleye,4,yes
2018,open_water,7,2018-07-09,OW201807001,2,14.2,5,3,413,walleye,4,yes
2018,open_water,7,2018-07-10,OW201807002,3,13.6,5,3,440,yellow_perch,3,no
2018,open_water,7,2018-07-26,OW201807003,1,8.1,3,2,315,walleye,3,yes
2018,open_water,7,2018-07-03,OW201807004,4,39.0,5,2,365,yellow_perch,2,yes
2018,open_water,7,2018-07-07,OW201807005,3,29.2,8,5,493,yellow_perch,5,yes
2018,open_water,7,2018-07-09,OW201807006,1,7.2,4,2,371,yellow_perch,2,yes
2018,open_water,7,2018-07-02,OW201807007,2,5.9,1,0,486,walleye,3,yes
2018,open_water,7,2018-07-11,OW201807008,4,11.0,5,3,433,any,4,no
2018,open_water,7,2018-07-21,OW201807009,3,23.5,3,1,455,walleye,2,yes
2018,open_water,7,2018-07-18,OW201807010,2,5.5,4,1,424,any,4,yes
2018,open_water,7,2018-07-20,OW201807011,2,10.1,1,0,462,yellow_perch,3,no
2018,open_water,7,2018-07-19,OW201807012,4,11.8,4,1,525,walleye,2,no
2018,open_water,7,2018-07-05,OW201807013,3,28.8,6,2,510,any,3,yes
2018,open_water,7,2018-07-09,OW201807014,2,8.7,8,5,415,white_bass,5,yes
2018,open_water,7,2018-07-16,OW201807015,4,16.3,7,4,384,walleye,NA,yes
2018,open_water,7,2018-07-12,OW201807016,2,19.8,8,4,300,walleye,5,no
2018,open_water,7,2018-07-11,OW201807017,3,13.7,3,1,406,walleye,4,no
2018,open_water,7,2018-07-17,OW201807018,4,10.2,8,3,300,yellow_perch,4,yes
2018,open_water,7,2018-07-07,OW201807019,3,26.0,0,0,NA,walleye,1,no
2018,open_water,7,2018-07-25,OW201807020,3,16.2,6,4,416,walleye,2,yes
2018,open_water,7,2018-07-08,OW201807021,1,7.3,7,4,473,yellow_perch,2,yes
2018,open_water,7,2018-07-22,OW201807022,2,12.3,3,1,432,white_bass,3,no
2018,open_water,7,2018-07-25,OW201807023,3,29.4,4,1,448,walleye,4,no
2018,open_water,8,2018-08-15,OW201808000,3,21.8,3,1,358,white_bass,5,no
2018,open_water,8,2018-08-12,OW201808001,3,13.8,4,2,398,walleye,2,no
2018,open_water,8,2018-08-10,OW201808002,3,8.4,5,2,439,walleye,3,no
2018,open_water,8,2018-08-05,OW201808003,2,12.2,2,0,447,walleye,3,no
2018,open_water,8,2018-08-02,OW201808004,3,20.2,6,4,349,walleye,4,yes
2018,open_water,8,2018-08-19,OW201808005,3,29.2,11,5,387,yellow_perch,3,no
2018,open_water,8,2018-08-23,OW201808006,1,7.1,5,2,393,walleye,4,yes
2018,open_water,8,2018-08-06,OW201808007,3,13.8,4,1,405,walleye,4,yes
2018,open_water,8,2018-08-03,OW201808008,3,25.1,2,0,390,any,4,no
2018,open_water,8,2018-08-21,OW201808009,2,10.5,2,1,404,yellow_perch,4,yes
2018,open_water,8,2018-08-27,OW201808010,1,5.5,4,2,416,any,3,yes
2018,open_water,8,2018-08-23,OW201808011,1,2.5,3,1,357,yellow_perch,2,yes
2018,open_water,8,2018-08-04,OW201808012,2,14.1,4,3,385,yellow_perch,3,no
2018,open_water,8,2018-08-21,OW201808013,4,17.8,10,5,419,any,NA,no
2018,open_water,8,2018-08-27,OW201808014,3,18.3,6,3,424,any,3,yes
2018,open_water,8,2018-08-01,OW201808015,3,29.6,3,1,513,walleye,3,no
2018,open_water,8,2018-08-17,OW201808016,2,17.8,6,3,386,walleye,3,yes
2018,open_water,8,2018-08-19,OW201808017,3,23.8,5,3,405,walleye,5,yes
2018,open_water,8,2018-08-05,OW201808018,4,9.7,7,3,367,white_bass,4,yes
2018,open_water,8,2018-08-28,OW201808019,3,21.9,2,1,375,walleye,2,yes
2018,open_water,8,2018-08-14,OW201808020,4,36.9,8,6,459,walleye,2,no
2018,open_water,8,2018-08-28,OW201808021,2,6.1,6,2,482,any,2,yes
2018,open_water,8,2018-08-22,OW201808022,2,11.5,6,4,500,white_bass,2,no
2018,open_water,8,2018-08-25,OW201808023,3,15.5,4,2,348,walleye,4,no
2018,open_water,8,2018-08-06,OW201808024,2,14.9,7,4,391,any,3,yes
2018,open_water,8,2018-08-13,OW201808025,1,2.5,3,1,422,walleye,3,no
2018,open_water,8,2018-08-11,OW201808026,3,22.5,3,2,497,walleye,4,no
2018,open_water,8,2018-08-25,OW201808027,4,23.5,6,2,331,walleye,2,no
2018,open_water,8,2018-08-18,OW201808028,3,13.2,3,1,419,walleye,3,no
2018,open_water,8,2018-08-12,OW201808029,1,5.5,5,3,385,white_bass,4,yes
2018,open_water,8,2018-08-07,OW201808030,1,8.2,3,2,446,any,4,yes
2018,open_water,8,2018-08-19,OW201808031,2,12.6,1,0,478,walleye,3,yes
2018,open_water,9,2018-09-08,OW201809000,1,7.3,4,2,367,walleye,2,yes
2018,open_water,9,2018-09-13,OW201809001,2,5.6,2,1,343,walleye,4,yes
2018,open_water,9,2018-09-28,OW201809002,3,26.3,4,1,349,yellow_perch,3,no
2018,open_water,9,2018-09-24,OW201809003,2,11.5,7,4,391,walleye,4,no
2018,open_water,9,2018-09-14,OW201809004,2,19.1,5,2,413,white_bass,3,no
2018,open_water,9,2018-09-05,OW201809005,3,26.9,5,3,424,white_bass,NA,no
2018,open_water,9,2018-09-02,OW201809006,2,10.8,2,0,419,yellow_perch,3,no
2018,open_water,9,2018-09-03,OW201809007,2,10.3,5,3,374,walleye,4,yes
2018,open_water,9,2018-09-03,OW201809008,4,25.4,5,2,428,any,5,NA
2018,open_water,9,2018-09-14,OW201809009,3,22.3,6,3,420,any,4,yes
2018,open_water,9,2018-09-20,OW201809010,1,5.7,5,3,458,walleye,4,yes
2018,open_water,9,2018-09-05,OW201809011,2,10.9,3,1,453,walleye,4,no
2018,open_water,9,2018-09-08,OW201809012,2,7.4,6,3,394,walleye,NA,NA
2018,open_water,9,2018-09-03,OW201809013,4,22.0,6,2,459,walleye,2,no
2018,open_water,9,2018-09-10,OW201809014,4,29.3,7,4,399,walleye,3,yes
2018,open_water,9,2018-09-17,OW201809015,1,9.9,4,1,412,any,2,NA
2018,open_water,9,2018-09-26,OW201809016,2,5.2,6,2,432,any,2,no
2018,open_water,9,2018-09-18,OW201809017,4,38.2,1,0,414,any,4,yes
2018,open_water,9,2018-09-26,OW201809018,1,5.2,5,3,407,walleye,NA,yes
2018,open_water,9,2018-09-22,OW201809019,1,8.2,4,1,438,walleye,NA,yes
